CIK,start_date,start_price,six_month_price,three_year_price,return_6m,return_3y,random_predict,lgbm_predict,nn_predict,random_desired_invest,random_actual_invest,random_profit_this_ipo,random_cumulative_profit,random_capital_after_ipo,lgbm_desired_invest,lgbm_actual_invest,lgbm_profit_this_ipo,lgbm_cumulative_profit,lgbm_capital_after_ipo,nn_desired_invest,nn_actual_invest,nn_profit_this_ipo,nn_cumulative_profit,nn_capital_after_ipo,lgbm_prob_6m,lgbm_prob_3y,nn_prob_6m,nn_prob_3y,true_6m,true_3y
1649749,2016-09-16,19.0000,30.2600,35.8200,0.5926,0.8853,6M:0 3Y:1,6M:1 3Y:1,6M:1 3Y:1,100.0000,100.0000,88.5263,4182.4699,104182.4699,200.0000,200.0000,147.7895,55290.4224,155290.4224,200.0000,200.0000,147.7895,47100.3466,147100.3466,0.9116,0.9244,0.5410,0.6837,1,1
1377936,2022-05-03,20.6300,19.8300,24.5400,-0.0388,0.1895,6M:1 3Y:0,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,-3.8778,4178.5920,104178.5920,0.0000,0.0000,0.0000,55290.4224,155290.4224,0.0000,0.0000,0.0000,47100.3466,147100.3466,0.0398,0.0064,0.4487,0.1642,0,0
1841209,2021-06-22,10.0100,10.7000,9.8200,0.0689,-0.0190,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,4178.5920,104178.5920,0.0000,0.0000,0.0000,55290.4224,155290.4224,0.0000,0.0000,0.0000,47100.3466,147100.3466,0.0639,0.0038,0.4523,0.1308,1,0
1854461,2022-01-03,9.8400,10.0600,4.9900,0.0224,-0.4929,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,4178.5920,104178.5920,0.0000,0.0000,0.0000,55290.4224,155290.4224,0.0000,0.0000,0.0000,47100.3466,147100.3466,0.0030,0.0014,0.4334,0.1278,0,0
1339005,2021-06-18,12.0000,4.0400,1.0100,-0.6633,-0.9158,6M:0 3Y:1,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,-91.5833,4087.0087,104087.0087,0.0000,0.0000,0.0000,55290.4224,155290.4224,0.0000,0.0000,0.0000,47100.3466,147100.3466,0.0196,0.0044,0.4658,0.1716,0,0
1789769,2021-03-19,528.8000,384.6000,12.1000,-0.2727,-0.9771,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,4087.0087,104087.0087,0.0000,0.0000,0.0000,55290.4224,155290.4224,0.0000,0.0000,0.0000,47100.3466,147100.3466,0.1237,0.0214,0.4726,0.2562,0,0
1865187,2021-10-22,12.9800,17.3300,16.1200,0.3351,0.2419,6M:0 3Y:0,6M:1 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,4087.0087,104087.0087,100.0000,100.0000,33.5131,55323.9354,155323.9354,0.0000,0.0000,0.0000,47100.3466,147100.3466,0.9039,0.0322,0.4817,0.1596,1,0
1597846,2015-07-09,3.5000,52.5000,82.0000,14.0000,22.4286,6M:1 3Y:0,6M:1 3Y:1,6M:1 3Y:1,100.0000,100.0000,1400.0000,5487.0087,105487.0087,200.0000,200.0000,3642.8571,58966.7926,158966.7926,200.0000,200.0000,3642.8571,50743.2037,150743.2037,0.9635,0.8795,0.5524,0.6847,1,1
1966678,2024-07-23,4.2200,1.1100,0.4600,-0.7370,-0.8910,6M:0 3Y:0,6M:0 3Y:1,6M:0 3Y:1,0.0000,0.0000,0.0000,5487.0087,105487.0087,100.0000,100.0000,-89.0995,58877.6931,158877.6931,100.0000,100.0000,-89.0995,50654.1042,150654.1042,0.4390,0.9517,0.4655,0.5547,0,1
1609988,2016-04-29,0.6800,0.6800,8.3300,0.0000,11.2500,6M:0 3Y:0,6M:0 3Y:1,6M:1 3Y:1,0.0000,0.0000,0.0000,5487.0087,105487.0087,100.0000,100.0000,1125.0000,60002.6931,160002.6931,200.0000,200.0000,1125.0000,51779.1042,151779.1042,0.1285,0.7702,0.5057,0.6046,0,1
1944902,2023-03-21,40.0000,18.3000,2.1100,-0.5425,-0.9473,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,5487.0087,105487.0087,0.0000,0.0000,0.0000,60002.6931,160002.6931,0.0000,0.0000,0.0000,51779.1042,151779.1042,0.0369,0.0054,0.4572,0.3059,0,0
1835654,2020-06-26,0.6000,4.4500,0.8100,6.4167,0.3500,6M:1 3Y:0,6M:1 3Y:1,6M:1 3Y:1,100.0000,100.0000,641.6667,6128.6753,106128.6753,200.0000,200.0000,676.6667,60679.3597,160679.3597,200.0000,200.0000,676.6667,52455.7708,152455.7708,0.9581,0.9773,0.5036,0.7042,1,1
1741257,2019-10-09,2.0000,2.0000,12.0000,0.0000,5.0000,6M:0 3Y:0,6M:0 3Y:1,6M:1 3Y:1,0.0000,0.0000,0.0000,6128.6753,106128.6753,100.0000,100.0000,500.0000,61179.3597,161179.3597,200.0000,200.0000,500.0000,52955.7708,152955.7708,0.1695,0.8574,0.5166,0.6948,0,1
1555972,2013-04-30,0.2500,0.1600,0.0400,-0.3600,-0.8400,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:1,0.0000,0.0000,0.0000,6128.6753,106128.6753,100.0000,100.0000,-36.0000,61143.3597,161143.3597,200.0000,200.0000,-120.0000,52835.7708,152835.7708,0.6089,0.3808,0.5244,0.7035,0,0
1628063,2015-07-06,33.9600,37.2800,42.5400,0.0978,0.2527,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,6128.6753,106128.6753,100.0000,100.0000,9.7762,61153.1359,161153.1359,100.0000,100.0000,9.7762,52845.5470,152845.5470,0.8501,0.0128,0.5184,0.2656,1,0
1835856,2021-03-04,9.9700,10.3800,16.6000,0.0411,0.6650,6M:0 3Y:1,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,66.4995,6195.1748,106195.1748,0.0000,0.0000,0.0000,61153.1359,161153.1359,0.0000,0.0000,0.0000,52845.5470,152845.5470,0.0513,0.0027,0.4650,0.1616,0,0
1006028,2013-05-13,0.4300,1.3600,1.1600,2.1628,1.6977,6M:0 3Y:0,6M:1 3Y:1,6M:1 3Y:1,0.0000,0.0000,0.0000,6195.1748,106195.1748,200.0000,200.0000,386.0465,61539.1825,161539.1825,200.0000,200.0000,386.0465,53231.5936,153231.5936,0.9012,0.9773,0.5310,0.8280,1,1
1732406,2020-08-21,58.0000,315.0000,4.1100,4.4310,-0.9291,6M:0 3Y:1,6M:1 3Y:0,6M:1 3Y:0,100.0000,100.0000,-92.9138,6102.2611,106102.2611,100.0000,100.0000,443.1034,61982.2859,161982.2859,100.0000,100.0000,443.1034,53674.6970,153674.6970,0.8526,0.0082,0.5196,0.4396,1,0
1822877,2020-11-20,9.8500,10.0000,10.0500,0.0152,0.0203,6M:1 3Y:0,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,1.5228,6103.7839,106103.7839,0.0000,0.0000,0.0000,61982.2859,161982.2859,0.0000,0.0000,0.0000,53674.6970,153674.6970,0.0243,0.0045,0.4715,0.2067,0,0
860730,2011-03-10,23.0100,13.9200,46.3800,-0.3950,1.0156,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,6103.7839,106103.7839,0.0000,0.0000,0.0000,61982.2859,161982.2859,100.0000,100.0000,-39.5046,53635.1924,153635.1924,0.2006,0.2197,0.5161,0.4080,0,0
1879726,2021-12-14,1219.0000,150.0000,1.4300,-0.8769,-0.9988,6M:0 3Y:1,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,-99.8827,6003.9012,106003.9012,0.0000,0.0000,0.0000,61982.2859,161982.2859,0.0000,0.0000,0.0000,53635.1924,153635.1924,0.0095,0.0009,0.4657,0.1967,0,0
1516887,2012-03-12,0.4000,0.3700,0.1000,-0.0750,-0.7500,6M:1 3Y:0,6M:1 3Y:1,6M:1 3Y:1,100.0000,100.0000,-7.5000,5996.4012,105996.4012,200.0000,200.0000,-82.5000,61899.7859,161899.7859,200.0000,200.0000,-82.5000,53552.6924,153552.6924,0.9214,0.9651,0.5365,0.7776,1,1
1767582,2019-05-17,20.3800,21.4600,7.6800,0.0530,-0.6232,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:1,0.0000,0.0000,0.0000,5996.4012,105996.4012,100.0000,100.0000,5.2993,61905.0852,161905.0852,200.0000,200.0000,-57.0167,53495.6758,153495.6758,0.9274,0.3033,0.5060,0.5762,1,0
1784851,2019-11-14,77.2000,78.2700,4.7400,0.0139,-0.9386,6M:1 3Y:1,6M:0 3Y:0,6M:1 3Y:0,200.0000,200.0000,-92.4741,5903.9271,105903.9271,0.0000,0.0000,0.0000,61905.0852,161905.0852,100.0000,100.0000,1.3860,53497.0618,153497.0618,0.0457,0.0464,0.5079,0.4820,0,0
1575311,2013-10-17,23.4500,24.5600,21.0800,0.0473,-0.1011,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,5903.9271,105903.9271,100.0000,100.0000,4.7335,61909.8187,161909.8187,100.0000,100.0000,4.7335,53501.7952,153501.7952,0.6568,0.0815,0.5183,0.3087,0,0
1796898,2020-08-26,3762.0000,3629.0000,1347.0000,-0.0354,-0.6419,6M:0 3Y:1,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,-64.1946,5839.7325,105839.7325,0.0000,0.0000,0.0000,61909.8187,161909.8187,0.0000,0.0000,0.0000,53501.7952,153501.7952,0.2044,0.0039,0.4825,0.2151,0,0
1420368,2010-09-03,2700.0000,180.0000,2.4500,-0.9333,-0.9991,6M:0 3Y:1,6M:0 3Y:0,6M:1 3Y:1,100.0000,100.0000,-99.9093,5739.8233,105739.8233,0.0000,0.0000,0.0000,61909.8187,161909.8187,200.0000,200.0000,-193.2426,53308.5527,153308.5527,0.2170,0.0502,0.5112,0.7207,0,0
1567683,2013-07-17,7.4300,10.3800,9.8100,0.3970,0.3203,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,5739.8233,105739.8233,100.0000,100.0000,39.7039,61949.5226,161949.5226,100.0000,100.0000,39.7039,53348.2566,153348.2566,0.8964,0.4889,0.5435,0.4731,1,1
1413837,2014-11-03,8.5600,8.6700,17.4400,0.0129,1.0374,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:1,0.0000,0.0000,0.0000,5739.8233,105739.8233,0.0000,0.0000,0.0000,61949.5226,161949.5226,200.0000,200.0000,105.0234,53453.2799,153453.2799,0.2266,0.1557,0.5412,0.5468,0,0
1918661,2011-08-10,3.4700,2.2500,2.2500,-0.3516,-0.3516,6M:0 3Y:1,6M:0 3Y:0,6M:1 3Y:0,100.0000,100.0000,-35.1585,5704.6648,105704.6648,0.0000,0.0000,0.0000,61949.5226,161949.5226,100.0000,100.0000,-35.1585,53418.1214,153418.1214,0.0998,0.0460,0.5121,0.3285,0,0
1789940,2021-10-01,22.1300,13.4900,15.6000,-0.3904,-0.2951,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,5704.6648,105704.6648,0.0000,0.0000,0.0000,61949.5226,161949.5226,0.0000,0.0000,0.0000,53418.1214,153418.1214,0.0560,0.0618,0.4721,0.2527,0,0
1442836,2017-06-28,14.0000,16.4500,22.3800,0.1750,0.5986,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:1,0.0000,0.0000,0.0000,5704.6648,105704.6648,100.0000,100.0000,17.5000,61967.0226,161967.0226,200.0000,200.0000,77.3571,53495.4786,153495.4786,0.8902,0.3683,0.5296,0.5690,1,0
1895597,2023-03-16,8.0000,6.0700,1.8900,-0.2412,-0.7638,6M:1 3Y:0,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,-24.1250,5680.5398,105680.5398,0.0000,0.0000,0.0000,61967.0226,161967.0226,0.0000,0.0000,0.0000,53495.4786,153495.4786,0.1476,0.0305,0.4659,0.4010,0,0
1234006,2019-09-26,16.9000,13.9300,19.4500,-0.1757,0.1509,6M:1 3Y:0,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,-17.5740,5662.9658,105662.9658,0.0000,0.0000,0.0000,61967.0226,161967.0226,0.0000,0.0000,0.0000,53495.4786,153495.4786,0.1290,0.0015,0.4984,0.2720,0,0
1766478,2021-06-17,11.9300,10.7700,11.3700,-0.0972,-0.0469,6M:0 3Y:1,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,-4.6940,5658.2718,105658.2718,0.0000,0.0000,0.0000,61967.0226,161967.0226,0.0000,0.0000,0.0000,53495.4786,153495.4786,0.3233,0.0060,0.4679,0.1648,0,0
1617351,2019-08-06,3.0000,4.1000,4.6000,0.3667,0.5333,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:1,0.0000,0.0000,0.0000,5658.2718,105658.2718,100.0000,100.0000,36.6667,62003.6893,162003.6893,200.0000,200.0000,90.0000,53585.4786,153585.4786,0.9112,0.1217,0.5218,0.6667,1,0
1596812,2014-07-31,336.0000,337.2000,26.4000,0.0036,-0.9214,6M:0 3Y:1,6M:0 3Y:0,6M:1 3Y:1,100.0000,100.0000,-92.1429,5566.1289,105566.1289,0.0000,0.0000,0.0000,62003.6893,162003.6893,200.0000,200.0000,-91.7857,53493.6928,153493.6928,0.2299,0.0090,0.5321,0.6375,0,0
1826059,2021-02-18,10.1600,9.8400,10.1800,-0.0315,0.0020,6M:1 3Y:0,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,-3.1496,5562.9793,105562.9793,0.0000,0.0000,0.0000,62003.6893,162003.6893,0.0000,0.0000,0.0000,53493.6928,153493.6928,0.0006,0.0014,0.4590,0.2667,0,0
1853594,2022-01-31,9.8000,9.9400,10.5200,0.0143,0.0735,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,5562.9793,105562.9793,0.0000,0.0000,0.0000,62003.6893,162003.6893,0.0000,0.0000,0.0000,53493.6928,153493.6928,0.0014,0.0025,0.4297,0.1203,0,0
1933414,2023-02-09,16.0000,13.3700,13.3400,-0.1644,-0.1663,6M:1 3Y:1,6M:0 3Y:1,6M:0 3Y:0,200.0000,200.0000,-33.0625,5529.9168,105529.9168,100.0000,100.0000,-16.6250,61987.0643,161987.0643,0.0000,0.0000,0.0000,53493.6928,153493.6928,0.0774,0.5767,0.4881,0.3596,0,0
1740332,2018-10-15,29.0000,20.2500,24.8900,-0.3017,-0.1417,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,5529.9168,105529.9168,0.0000,0.0000,0.0000,61987.0643,161987.0643,100.0000,100.0000,-30.1724,53463.5204,153463.5204,0.2619,0.0786,0.5121,0.4168,0,0
1848731,2020-09-11,0.7000,1.6000,1.0000,1.2857,0.4286,6M:0 3Y:0,6M:1 3Y:1,6M:1 3Y:0,0.0000,0.0000,0.0000,5529.9168,105529.9168,200.0000,200.0000,171.4286,62158.4928,162158.4928,100.0000,100.0000,128.5714,53592.0919,153592.0919,0.9860,0.9673,0.5114,0.4601,1,1
1570132,2023-10-17,2.4600,2.4600,2.4600,0.0000,0.0000,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:1,0.0000,0.0000,0.0000,5529.9168,105529.9168,0.0000,0.0000,0.0000,62158.4928,162158.4928,200.0000,200.0000,0.0000,53592.0919,153592.0919,0.3487,0.0217,0.5026,0.5359,0,0
1779474,2019-10-01,9.8100,9.7500,1.6100,-0.0061,-0.8359,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,5529.9168,105529.9168,0.0000,0.0000,0.0000,62158.4928,162158.4928,100.0000,100.0000,-0.6116,53591.4802,153591.4802,0.0493,0.0799,0.5178,0.4546,0,0
1507079,2017-04-26,21.0000,38.0100,36.3100,0.8100,0.7290,6M:0 3Y:0,6M:1 3Y:1,6M:1 3Y:0,0.0000,0.0000,0.0000,5529.9168,105529.9168,200.0000,200.0000,153.9048,62312.3976,162312.3976,100.0000,100.0000,81.0000,53672.4802,153672.4802,0.9504,0.9319,0.5301,0.4110,1,1
1789029,2020-02-27,49.2500,49.2500,7.9500,0.0000,-0.8386,6M:1 3Y:0,6M:1 3Y:0,6M:0 3Y:0,100.0000,100.0000,0.0000,5529.9168,105529.9168,100.0000,100.0000,0.0000,62312.3976,162312.3976,0.0000,0.0000,0.0000,53672.4802,153672.4802,0.5984,0.0321,0.4946,0.4367,0,0
1508655,2014-03-21,4.8500,5.3100,8.0000,0.0948,0.6495,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,5529.9168,105529.9168,100.0000,100.0000,9.4845,62321.8821,162321.8821,100.0000,100.0000,9.4845,53681.9648,153681.9648,0.8143,0.0280,0.5218,0.4290,1,0
1489393,2010-04-28,7.8600,9.9900,27.9700,0.2710,2.5585,6M:0 3Y:0,6M:1 3Y:1,6M:1 3Y:1,0.0000,0.0000,0.0000,5529.9168,105529.9168,200.0000,200.0000,282.9517,62604.8338,162604.8338,200.0000,200.0000,282.9517,53964.9164,153964.9164,0.8293,0.9225,0.5322,0.6955,1,1
1835724,2021-03-26,51.0000,46.8600,4.2800,-0.0812,-0.9161,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,5529.9168,105529.9168,0.0000,0.0000,0.0000,62604.8338,162604.8338,0.0000,0.0000,0.0000,53964.9164,153964.9164,0.0281,0.0007,0.4836,0.2318,1,0
1754820,2019-05-03,97.0000,98.8000,36.3000,0.0186,-0.6258,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,5529.9168,105529.9168,0.0000,0.0000,0.0000,62604.8338,162604.8338,100.0000,100.0000,1.8557,53966.7721,153966.7721,0.0131,0.0542,0.5164,0.3585,0,0
1784254,2020-01-06,1.9200,4.8100,1.5000,1.5052,-0.2187,6M:0 3Y:0,6M:1 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,5529.9168,105529.9168,100.0000,100.0000,150.5208,62755.3546,162755.3546,0.0000,0.0000,0.0000,53966.7721,153966.7721,0.8757,0.0414,0.4916,0.4978,1,1
1490281,2011-11-04,522.2000,211.6000,147.4000,-0.5948,-0.7177,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,5529.9168,105529.9168,0.0000,0.0000,0.0000,62755.3546,162755.3546,100.0000,100.0000,-59.4791,53907.2930,153907.2930,0.0637,0.0618,0.5369,0.4589,0,0
1701114,2017-06-29,1800.0000,745.2000,126.9600,-0.5860,-0.9295,6M:0 3Y:1,6M:0 3Y:0,6M:1 3Y:0,100.0000,100.0000,-92.9467,5436.9701,105436.9701,0.0000,0.0000,0.0000,62755.3546,162755.3546,100.0000,100.0000,-58.6000,53848.6930,153848.6930,0.0408,0.0773,0.5058,0.3670,0,0
1527636,2013-12-11,25.2500,29.7100,23.1300,0.1766,-0.0840,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,5436.9701,105436.9701,100.0000,100.0000,17.6634,62773.0180,162773.0180,100.0000,100.0000,17.6634,53866.3563,153866.3563,0.9316,0.0934,0.5409,0.3613,1,0
1784797,2018-05-31,7.0300,7.1900,8.4100,0.0228,0.1963,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,5436.9701,105436.9701,0.0000,0.0000,0.0000,62773.0180,162773.0180,0.0000,0.0000,0.0000,53866.3563,153866.3563,0.0520,0.0160,0.4818,0.3249,0,0
1851908,2021-09-07,9.8000,9.6500,10.4500,-0.0153,0.0663,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,5436.9701,105436.9701,0.0000,0.0000,0.0000,62773.0180,162773.0180,0.0000,0.0000,0.0000,53866.3563,153866.3563,0.0036,0.0045,0.4566,0.2390,0,0
2015845,2024-10-28,49.0000,40.8500,40.8500,-0.1663,-0.1663,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,5436.9701,105436.9701,0.0000,0.0000,0.0000,62773.0180,162773.0180,0.0000,0.0000,0.0000,53866.3563,153866.3563,0.1480,0.0392,0.4760,0.3033,0,0
1823854,2021-02-01,10.2000,9.7300,10.0400,-0.0461,-0.0157,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,5436.9701,105436.9701,0.0000,0.0000,0.0000,62773.0180,162773.0180,0.0000,0.0000,0.0000,53866.3563,153866.3563,0.0109,0.0010,0.4716,0.2066,0,0
1620459,2014-12-12,15.3100,17.3000,32.9800,0.1300,1.1541,6M:0 3Y:0,6M:1 3Y:1,6M:1 3Y:1,0.0000,0.0000,0.0000,5436.9701,105436.9701,200.0000,200.0000,128.4128,62901.4308,162901.4308,200.0000,200.0000,128.4128,53994.7691,153994.7691,0.9188,0.9285,0.5357,0.7734,1,1
1837686,2021-05-19,55.0000,22.9100,4.0500,-0.5835,-0.9264,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,5436.9701,105436.9701,0.0000,0.0000,0.0000,62901.4308,162901.4308,0.0000,0.0000,0.0000,53994.7691,153994.7691,0.0657,0.0098,0.4626,0.1830,0,0
1741830,2020-10-09,27.0700,28.0000,1.2900,0.0344,-0.9523,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,5436.9701,105436.9701,100.0000,100.0000,3.4355,62904.8663,162904.8663,100.0000,100.0000,3.4355,53998.2047,153998.2047,0.7151,0.0181,0.5174,0.3978,0,0
1043219,2017-07-26,13.5100,14.3300,14.5400,0.0607,0.0762,6M:1 3Y:0,6M:0 3Y:0,6M:1 3Y:0,100.0000,100.0000,6.0696,5443.0397,105443.0397,0.0000,0.0000,0.0000,62904.8663,162904.8663,100.0000,100.0000,6.0696,54004.2743,154004.2743,0.1636,0.0008,0.5455,0.2491,0,0
1496323,2019-09-18,24.3000,31.5100,20.8500,0.2967,-0.1420,6M:0 3Y:0,6M:1 3Y:1,6M:1 3Y:1,0.0000,0.0000,0.0000,5443.0397,105443.0397,200.0000,200.0000,15.4733,62920.3396,162920.3396,200.0000,200.0000,15.4733,54019.7475,154019.7475,0.9418,0.9410,0.5306,0.5373,1,1
1726711,2020-06-30,50600.0100,22500.0000,4500.0000,-0.5553,-0.9111,6M:1 3Y:0,6M:0 3Y:0,6M:1 3Y:0,100.0000,100.0000,-55.5336,5387.5061,105387.5061,0.0000,0.0000,0.0000,62920.3396,162920.3396,100.0000,100.0000,-55.5336,53964.2139,153964.2139,0.2690,0.0631,0.5074,0.2342,0,0
1603494,2015-06-10,0.3100,0.3000,0.0900,-0.0323,-0.7097,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,5387.5061,105387.5061,100.0000,100.0000,-3.2258,62917.1138,162917.1138,100.0000,100.0000,-3.2258,53960.9881,153960.9881,0.9840,0.1432,0.5099,0.3051,1,0
1181749,2011-05-05,1425.0000,1325.0000,1550.0000,-0.0702,0.0877,6M:0 3Y:0,6M:0 3Y:1,6M:1 3Y:1,0.0000,0.0000,0.0000,5387.5061,105387.5061,100.0000,100.0000,8.7719,62925.8857,162925.8857,200.0000,200.0000,1.7544,53962.7425,153962.7425,0.1948,0.5039,0.5176,0.6887,0,0
2018145,2024-10-10,10.0000,10.2900,10.2900,0.0290,0.0290,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,5387.5061,105387.5061,0.0000,0.0000,0.0000,62925.8857,162925.8857,0.0000,0.0000,0.0000,53962.7425,153962.7425,0.2403,0.0103,0.4839,0.3571,0,0
1812234,2016-01-04,25.5700,27.3900,25.1200,0.0712,-0.0176,6M:0 3Y:0,6M:1 3Y:1,6M:1 3Y:0,0.0000,0.0000,0.0000,5387.5061,105387.5061,200.0000,200.0000,5.3578,62931.2435,162931.2435,100.0000,100.0000,7.1177,53969.8602,153969.8602,0.9027,0.5443,0.5003,0.2970,1,0
1549802,2014-05-22,19.0100,23.1100,37.3400,0.2157,0.9642,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,5387.5061,105387.5061,100.0000,100.0000,21.5676,62952.8111,162952.8111,100.0000,100.0000,21.5676,53991.4278,153991.4278,0.9540,0.1290,0.8264,0.1580,1,0
1946703,2023-10-19,640.8000,40.5400,4.0200,-0.9367,-0.9937,6M:0 3Y:1,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,-99.3727,5288.1334,105288.1334,0.0000,0.0000,0.0000,62952.8111,162952.8111,0.0000,0.0000,0.0000,53991.4278,153991.4278,0.0211,0.0026,0.4530,0.2575,0,0
1849902,2021-09-17,10.4200,9.8200,10.1200,-0.0576,-0.0288,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,5288.1334,105288.1334,0.0000,0.0000,0.0000,62952.8111,162952.8111,0.0000,0.0000,0.0000,53991.4278,153991.4278,0.0665,0.0076,0.4756,0.2403,0,0
1302215,2015-08-13,18.2000,19.1600,41.7700,0.0527,1.2951,6M:0 3Y:0,6M:1 3Y:1,6M:1 3Y:1,0.0000,0.0000,0.0000,5288.1334,105288.1334,200.0000,200.0000,134.7802,63087.5914,163087.5914,200.0000,200.0000,134.7802,54126.2080,154126.2080,0.9614,0.9451,0.5488,0.7886,1,1
93556,2019-11-08,85.2700,64.5200,48.1300,-0.2433,-0.4356,6M:1 3Y:0,6M:0 3Y:0,6M:1 3Y:0,100.0000,100.0000,-24.3345,5263.7990,105263.7990,0.0000,0.0000,0.0000,63087.5914,163087.5914,100.0000,100.0000,-24.3345,54101.8736,154101.8736,0.0817,0.0569,0.5232,0.3678,0,0
1827899,2021-04-01,9.5800,9.7200,10.7800,0.0146,0.1253,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,5263.7990,105263.7990,0.0000,0.0000,0.0000,63087.5914,163087.5914,0.0000,0.0000,0.0000,54101.8736,154101.8736,0.0141,0.0003,0.4478,0.1652,0,0
1801661,2020-04-27,198.0000,248.4000,12.3400,0.2545,-0.9377,6M:0 3Y:0,6M:1 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,5263.7990,105263.7990,100.0000,100.0000,25.4545,63113.0459,163113.0459,0.0000,0.0000,0.0000,54101.8736,154101.8736,0.6802,0.0073,0.4978,0.4582,1,0
1508381,2015-03-05,330.0000,225.0000,13.5000,-0.3182,-0.9591,6M:0 3Y:1,6M:0 3Y:0,6M:1 3Y:1,100.0000,100.0000,-95.9091,5167.8899,105167.8899,0.0000,0.0000,0.0000,63113.0459,163113.0459,200.0000,200.0000,-127.7273,53974.1463,153974.1463,0.1415,0.0053,0.5170,0.5605,0,0
1769731,2019-08-05,60.5400,48.9600,25.8000,-0.1913,-0.5738,6M:1 3Y:0,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,-19.1278,5148.7620,105148.7620,0.0000,0.0000,0.0000,63113.0459,163113.0459,0.0000,0.0000,0.0000,53974.1463,153974.1463,0.1605,0.2107,0.4980,0.2440,0,0
1773087,2019-07-30,9.7700,9.9300,10.3500,0.0164,0.0594,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,5148.7620,105148.7620,0.0000,0.0000,0.0000,63113.0459,163113.0459,0.0000,0.0000,0.0000,53974.1463,153974.1463,0.0191,0.0629,0.4783,0.2377,0,0
